Row ID,Order ID,Order Date,Ship Date,Ship Type,Segment,Customer,Product ID,Sales,Quantity,Discount,Profit
7689,CA-2016-169838,25/11/2016,29/11/2016,4,2,BB-11545,TEC-AC-10004518,160,8,0,62.4
7690,US-2017-128951,15/07/2017,17/07/2017,1,2,RS-19420,OFF-AP-10002191,179.94,3,0,50.38
7691,US-2017-128951,15/07/2017,17/07/2017,1,2,RS-19420,FUR-TA-10004575,872.94,3,0,157.12
7692,US-2017-128951,15/07/2017,17/07/2017,1,2,RS-19420,OFF-PA-10003177,12.96,2,0,6.22
7693,CA-2014-102330,29/12/2014,03/01/2015,4,1,AI-10855,OFF-LA-10003923,88.8,6,0,44.4
7694,CA-2014-102330,29/12/2014,03/01/2015,4,1,AI-10855,TEC-PH-10001051,319.96,4,0.2,35.99
7695,CA-2016-118899,22/03/2016,22/03/2016,2,1,MC-17275,FUR-CH-10004754,167.88,7,0.2,14.69
7696,CA-2017-107958,02/07/2017,05/07/2017,1,3,AH-10120,OFF-PA-10000357,163.96,5,0.2,59.43
7697,CA-2017-107958,02/07/2017,05/07/2017,1,3,AH-10120,OFF-BI-10001787,5.23,4,0.8,-8.1
7698,CA-2017-151799,14/12/2017,18/12/2017,4,3,BF-11170,TEC-CO-10002313,1199.98,2,0,467.99
7699,CA-2017-151799,14/12/2017,18/12/2017,4,3,BF-11170,OFF-ST-10002790,73.85,1,0,2.21
7700,CA-2017-151799,14/12/2017,18/12/2017,4,3,BF-11170,OFF-SU-10001664,25.71,3,0,6.68
7701,CA-2017-151799,14/12/2017,18/12/2017,4,3,BF-11170,OFF-FA-10001332,17.28,6,0,8.12
7702,CA-2017-151799,14/12/2017,18/12/2017,4,3,BF-11170,FUR-TA-10003473,526.58,2,0.3,-52.65
7703,CA-2016-114601,26/08/2016,02/09/2016,4,1,AA-10480,OFF-PA-10000605,11.56,2,0,5.66
7704,CA-2016-114601,26/08/2016,02/09/2016,4,1,AA-10480,TEC-PH-10002170,209.97,3,0,58.79
7705,CA-2016-114601,26/08/2016,02/09/2016,4,1,AA-10480,FUR-TA-10004147,447.84,4,0,98.52
7706,CA-2016-114601,26/08/2016,02/09/2016,4,1,AA-10480,TEC-AC-10003911,479.97,3,0,163.18
7707,CA-2016-114601,26/08/2016,02/09/2016,4,1,AA-10480,OFF-AR-10002578,8.64,3,0,2.5
7708,CA-2017-100237,15/10/2017,19/10/2017,4,2,SV-20815,OFF-AR-10001761,11.68,2,0,4.2
7709,CA-2014-139542,25/10/2014,29/10/2014,4,1,EH-14185,TEC-AC-10001553,40.77,3,0.2,0.5
7710,CA-2014-139542,25/10/2014,29/10/2014,4,1,EH-14185,OFF-BI-10000309,13.69,3,0.7,-9.58
7711,US-2015-142811,02/04/2015,07/04/2015,4,1,JL-15850,TEC-PH-10003095,87.8,5,0.2,32.92
7712,CA-2017-139353,28/10/2017,30/10/2017,3,1,JM-15250,FUR-FU-10001876,77.95,3,0.2,15.59
7713,CA-2017-139353,28/10/2017,30/10/2017,3,1,JM-15250,OFF-ST-10001522,147.18,2,0.2,-29.43
7714,CA-2017-139353,28/10/2017,30/10/2017,3,1,JM-15250,OFF-PA-10000300,47.95,3,0.2,16.18
7715,CA-2014-150203,05/12/2014,07/12/2014,1,1,JB-15925,OFF-AP-10001469,250.26,6,0,72.57
7716,US-2017-101518,03/11/2017,08/11/2017,4,1,PB-19105,TEC-AC-10001553,40.77,3,0.2,0.5
7717,CA-2015-149636,06/01/2015,12/01/2015,4,2,SP-20620,OFF-PA-10004041,29.6,5,0.2,9.25
7718,CA-2015-149636,06/01/2015,12/01/2015,4,2,SP-20620,OFF-BI-10002764,1.93,2,0.7,-1.35
7719,US-2017-146213,09/09/2017,14/09/2017,4,2,MC-17605,TEC-AC-10001114,159.96,4,0,51.18
7720,CA-2015-108588,05/01/2015,10/01/2015,4,2,BG-11695,OFF-AR-10001615,59.52,3,0,15.47
7721,CA-2015-108588,05/01/2015,10/01/2015,4,2,BG-11695,OFF-EN-10000461,17.48,2,0,8.21
7722,CA-2015-108588,05/01/2015,10/01/2015,4,2,BG-11695,OFF-BI-10004506,13.16,2,0.2,4.6
7723,US-2017-138086,16/04/2017,20/04/2017,4,3,JO-15550,OFF-AP-10000027,40.74,3,0,12.22
7724,CA-2015-139374,10/09/2015,14/09/2015,4,2,AR-10345,FUR-CH-10003981,179.88,1,0.3,-2.56
7725,CA-2016-113978,25/09/2016,29/09/2016,4,1,TS-21505,OFF-AP-10003849,286.25,1,0.2,17.89
7726,CA-2016-113978,25/09/2016,29/09/2016,4,1,TS-21505,OFF-ST-10004963,24.22,2,0.2,-4.84
7727,CA-2016-113978,25/09/2016,29/09/2016,4,1,TS-21505,OFF-ST-10002574,331.53,3,0.2,-82.88
7728,US-2015-150231,16/03/2015,20/03/2015,3,3,JK-15640,OFF-AR-10001761,17.52,3,0,6.3
7729,CA-2016-106915,26/11/2016,02/12/2016,4,1,GA-14515,OFF-AR-10000716,17.85,4,0.2,4.24
7730,US-2016-109260,26/09/2016,01/10/2016,4,3,TN-21040,TEC-AC-10002637,431.97,3,0.2,-75.59
7731,CA-2017-104850,13/06/2017,19/06/2017,4,3,TW-21025,FUR-CH-10003774,291.13,4,0.2,-25.47
7732,CA-2017-140508,18/09/2017,21/09/2017,1,3,PA-19060,OFF-EN-10000927,114.84,4,0.2,35.89
7733,CA-2017-143294,02/06/2017,08/06/2017,4,1,JD-15790,OFF-PA-10000743,10.68,2,0.2,3.74
7734,CA-2016-165673,15/05/2016,19/05/2016,3,1,MN-17935,OFF-PA-10000697,15.23,4,0.2,5.52
7735,CA-2017-134418,15/09/2017,20/09/2017,4,1,GM-14500,OFF-AR-10004441,12.42,3,0,5.21
7736,US-2016-106313,22/08/2016,26/08/2016,4,2,DG-13300,OFF-PA-10001870,19.44,3,0,9.33
7737,CA-2014-105872,30/05/2014,06/06/2014,4,1,JG-15160,OFF-BI-10003684,70.36,4,0.2,26.38
7738,CA-2017-108287,18/12/2017,20/12/2017,1,1,AG-10330,OFF-AR-10001315,12.67,9,0.2,1.42
7739,CA-2017-141103,30/07/2017,06/08/2017,4,1,JF-15355,TEC-PH-10003589,89.95,5,0,43.17
7740,CA-2014-154781,21/11/2014,26/11/2014,4,3,SC-20680,OFF-PA-10001609,6.58,2,0,3.02
7741,CA-2014-154781,21/11/2014,26/11/2014,4,3,SC-20680,TEC-AC-10000474,94.99,1,0,28.49
7742,CA-2015-147816,24/09/2015,26/09/2015,3,1,CM-11935,TEC-PH-10003095,35.12,2,0.2,13.17
7743,CA-2017-105326,20/08/2017,27/08/2017,4,1,KT-16480,OFF-PA-10001639,25.92,4,0,12.44
7744,CA-2016-133613,17/06/2016,22/06/2016,4,2,CP-12340,OFF-BI-10002003,7.96,2,0,3.74
7745,CA-2016-133613,17/06/2016,22/06/2016,4,2,CP-12340,TEC-PH-10004539,566.97,3,0,153.08
7746,CA-2016-133613,17/06/2016,22/06/2016,4,2,CP-12340,OFF-AR-10003829,9.84,3,0,2.85
7747,CA-2015-109113,19/12/2015,23/12/2015,4,3,EK-13795,TEC-AC-10004761,25.48,2,0.2,4.77
7748,CA-2015-156153,31/05/2015,02/06/2015,3,3,CW-11905,OFF-FA-10003472,7.56,6,0,0.3
7749,CA-2015-133242,18/06/2015,24/06/2015,4,1,KH-16510,FUR-FU-10003464,60.84,3,0,19.46
7750,CA-2015-133242,18/06/2015,24/06/2015,4,1,KH-16510,OFF-ST-10003716,450.04,2,0,58.5
7751,CA-2015-133242,18/06/2015,24/06/2015,4,1,KH-16510,OFF-BI-10004002,34.6,2,0,16.6
7752,CA-2015-133242,18/06/2015,24/06/2015,4,1,KH-16510,TEC-PH-10002496,467.97,3,0,140.39
7753,CA-2015-133242,18/06/2015,24/06/2015,4,1,KH-16510,OFF-BI-10004826,33.02,2,0,15.84
7754,CA-2015-158323,30/11/2015,03/12/2015,1,2,AB-10600,FUR-FU-10001546,17.08,2,0.2,1.06
7755,CA-2015-161795,21/12/2015,23/12/2015,3,2,AH-10075,OFF-AR-10001919,3,2,0.2,0.33
7756,CA-2017-100902,17/11/2017,21/11/2017,4,1,CK-12595,OFF-PA-10002558,268.24,7,0.2,93.88
7757,CA-2017-100902,17/11/2017,21/11/2017,4,1,CK-12595,TEC-AC-10003174,431.16,5,0.2,107.79
7758,CA-2017-112844,13/11/2017,16/11/2017,3,2,SP-20620,TEC-PH-10003988,43.6,4,0,12.2
7759,CA-2017-112844,13/11/2017,16/11/2017,3,2,SP-20620,FUR-FU-10004845,154.95,3,0,30.99
7760,CA-2016-158925,24/10/2016,28/10/2016,4,2,JP-15460,OFF-PA-10003072,15.55,3,0.2,5.44
7761,CA-2014-155390,06/12/2014,11/12/2014,4,1,BG-11035,OFF-PA-10003641,42.2,2,0.2,13.71
7762,CA-2017-123071,03/12/2017,06/12/2017,1,1,CC-12550,OFF-PA-10003729,10.36,2,0.2,3.62
7763,CA-2017-156391,26/09/2017,28/09/2017,1,3,SL-20155,OFF-AR-10003251,2.22,1,0.2,0.55
7764,CA-2015-103093,03/02/2015,07/02/2015,4,1,FO-14305,OFF-EN-10003286,74.52,9,0,35.02
7765,US-2017-118941,12/08/2017,12/08/2017,2,2,BB-11545,OFF-AR-10004078,17.52,3,0,5.25
7766,US-2017-118941,12/08/2017,12/08/2017,2,2,BB-11545,FUR-CH-10002331,1779.9,5,0,373.77
7767,US-2017-118941,12/08/2017,12/08/2017,2,2,BB-11545,OFF-AR-10001953,219.9,5,0,59.37
7768,CA-2015-169299,24/08/2015,26/08/2015,1,1,DO-13435,OFF-AR-10002053,7.15,3,0.2,0.71
7769,CA-2017-154088,12/11/2017,17/11/2017,4,1,LB-16735,OFF-PA-10003651,26.72,5,0.2,9.35
7770,CA-2016-155978,01/08/2016,01/08/2016,2,2,TS-21205,TEC-PH-10002885,1039.72,2,0.2,90.97
7771,CA-2016-155978,01/08/2016,01/08/2016,2,2,TS-21205,OFF-AP-10002892,45.96,2,0,13.78
7772,CA-2016-108196,25/11/2016,02/12/2016,4,1,CS-12505,OFF-BI-10000545,456.58,2,0.7,-304.39
7773,CA-2016-108196,25/11/2016,02/12/2016,4,1,CS-12505,TEC-MA-10000418,4499.98,5,0.7,-6599.97
7774,CA-2016-108196,25/11/2016,02/12/2016,4,1,CS-12505,TEC-AC-10000926,59.97,3,0.2,11.99
7775,CA-2016-152800,13/04/2016,15/04/2016,1,1,SP-20920,OFF-EN-10001509,6.12,3,0,2.87
7776,CA-2014-166961,27/12/2014,31/12/2014,4,3,CD-12790,OFF-AP-10001366,10.98,1,0,2.96
7777,CA-2014-166961,27/12/2014,31/12/2014,4,3,CD-12790,OFF-FA-10003485,7.86,3,0,3.61
7778,CA-2014-166961,27/12/2014,31/12/2014,4,3,CD-12790,OFF-ST-10004507,51.45,3,0,13.89
7779,CA-2014-166961,27/12/2014,31/12/2014,4,3,CD-12790,OFF-BI-10002353,37.05,3,0.2,13.89
7780,CA-2016-139381,18/04/2016,22/04/2016,4,1,RF-19840,OFF-AP-10001271,203.92,4,0,55.05
7781,CA-2016-139381,18/04/2016,22/04/2016,4,1,RF-19840,TEC-PH-10004924,29.56,4,0,7.98
7782,CA-2015-132136,08/03/2015,12/03/2015,4,1,FO-14305,OFF-BI-10002706,8.56,3,0.8,-14.56
7783,CA-2016-162236,04/11/2016,06/11/2016,3,2,ER-13855,OFF-ST-10003442,45.24,2,0.2,3.95
7784,CA-2016-162236,04/11/2016,06/11/2016,3,2,ER-13855,FUR-TA-10002533,876.3,10,0.4,-292.1
7785,CA-2016-162236,04/11/2016,06/11/2016,3,2,ER-13855,OFF-SU-10003505,185.37,2,0.2,-34.75
7786,US-2014-111353,29/11/2014,06/12/2014,4,1,PB-19150,OFF-LA-10002762,25.06,2,0,11.77
7787,US-2016-117037,17/05/2016,20/05/2016,1,1,LW-17215,OFF-BI-10000279,2.89,1,0.8,-4.76
7788,US-2016-117037,17/05/2016,20/05/2016,1,1,LW-17215,OFF-FA-10000936,7.89,3,0.2,2.46
7789,US-2016-117037,17/05/2016,20/05/2016,1,1,LW-17215,FUR-FU-10004973,22.6,3,0.6,-10.17
7790,US-2016-117037,17/05/2016,20/05/2016,1,1,LW-17215,OFF-PA-10000791,30.52,8,0.2,9.54
7791,CA-2017-160801,19/09/2017,19/09/2017,2,3,FG-14260,OFF-BI-10001132,4.84,3,0.7,-3.38
7792,CA-2016-108364,19/12/2016,24/12/2016,4,2,BP-11050,OFF-BI-10002012,1.8,5,0.8,-2.88
7793,CA-2017-169362,12/10/2017,15/10/2017,1,2,SP-20860,TEC-AC-10001383,39.98,2,0.2,-1.49
7794,CA-2015-127481,12/12/2015,15/12/2015,3,2,JD-15895,OFF-PA-10002036,32.4,5,0,15.87
7795,CA-2015-127481,12/12/2015,15/12/2015,3,2,JD-15895,OFF-PA-10002377,97.88,2,0,48.94
7796,CA-2015-112711,12/07/2015,18/07/2015,4,1,FM-14380,TEC-PH-10000526,307.16,4,0.2,30.71
7797,US-2015-145121,02/10/2015,06/10/2015,4,2,MP-17965,OFF-BI-10001078,26.9,5,0,13.18
7798,CA-2017-166184,24/03/2017,27/03/2017,1,2,HR-14830,OFF-EN-10004483,47.01,3,0,22.09
7799,CA-2017-166184,24/03/2017,27/03/2017,1,2,HR-14830,TEC-PH-10002624,469.99,1,0,136.29
7800,CA-2017-166184,24/03/2017,27/03/2017,1,2,HR-14830,FUR-CH-10003396,207.84,3,0.1,2.3
7801,CA-2017-157413,01/06/2017,06/06/2017,4,1,BW-11065,OFF-ST-10002756,324.74,3,0.2,-77.12
7802,CA-2014-143637,24/03/2014,29/03/2014,3,1,MS-17710,FUR-FU-10002813,40.48,2,0,14.57
7803,CA-2015-102260,22/09/2015,26/09/2015,4,3,SJ-20125,OFF-LA-10003714,12,4,0.2,4.2
7804,CA-2015-102260,22/09/2015,26/09/2015,4,3,SJ-20125,OFF-ST-10003716,720.06,4,0.2,-63
7805,CA-2015-102260,22/09/2015,26/09/2015,4,3,SJ-20125,OFF-ST-10002289,25.42,1,0.2,-4.76
7806,CA-2015-102260,22/09/2015,26/09/2015,4,3,SJ-20125,OFF-AR-10001315,2.81,2,0.2,0.31
7807,CA-2015-102260,22/09/2015,26/09/2015,4,3,SJ-20125,OFF-BI-10000042,3.2,2,0.7,-2.56
7808,US-2016-137295,08/01/2016,13/01/2016,4,1,VS-21820,OFF-BI-10004236,30.82,7,0.7,-24.66
7809,US-2016-137295,08/01/2016,13/01/2016,4,1,VS-21820,OFF-AR-10001955,47.61,3,0.2,5.95
7810,US-2016-137295,08/01/2016,13/01/2016,4,1,VS-21820,TEC-PH-10004080,108.78,2,0.2,10.87
7811,CA-2016-134334,14/02/2016,15/02/2016,1,1,DK-13090,OFF-PA-10000791,4.77,1,0,2.14
7812,CA-2016-134334,14/02/2016,15/02/2016,1,1,DK-13090,OFF-AR-10001770,7.98,3,0,2.07
7813,CA-2016-134334,14/02/2016,15/02/2016,1,1,DK-13090,FUR-TA-10002356,550.43,3,0.3,-47.17
7814,CA-2016-134334,14/02/2016,15/02/2016,1,1,DK-13090,FUR-FU-10003274,10.56,6,0,4.64
7815,US-2017-109316,08/06/2017,10/06/2017,1,3,MG-17680,FUR-BO-10004834,1497.66,2,0.15,140.95
7816,US-2017-109316,08/06/2017,10/06/2017,1,3,MG-17680,TEC-PH-10000307,17.52,2,0.2,-3.5
7817,CA-2016-138478,21/10/2016,26/10/2016,3,3,DP-13390,OFF-AR-10002240,113.22,3,0,29.43
7818,CA-2016-138478,21/10/2016,26/10/2016,3,3,DP-13390,OFF-PA-10001801,35.88,6,0,17.58
7819,CA-2016-138478,21/10/2016,26/10/2016,3,3,DP-13390,OFF-BI-10001120,4535.97,3,0.2,1644.29
7820,CA-2017-150469,26/01/2017,30/01/2017,4,1,CJ-12010,OFF-FA-10000611,11.84,8,0,5.68
7821,CA-2017-152436,08/12/2017,10/12/2017,3,3,CW-11905,OFF-ST-10000036,592.74,6,0,160.03
7822,CA-2016-169334,21/10/2016,24/10/2016,3,1,GW-14605,OFF-ST-10004950,111.67,9,0.2,6.97
7823,US-2014-115413,26/08/2014,01/09/2014,4,3,PP-18955,OFF-AR-10003770,8.64,3,0,2.5
7824,US-2014-115413,26/08/2014,01/09/2014,4,3,PP-18955,TEC-AC-10002800,149.97,3,0,52.48
7825,CA-2014-125150,16/05/2014,23/05/2014,4,2,PW-19030,FUR-CH-10002439,232.88,5,0.2,17.46
7826,CA-2015-127327,03/02/2015,07/02/2015,4,2,PW-19030,FUR-CH-10004218,90.88,1,0.1,15.14
7827,CA-2017-117114,31/10/2017,05/11/2017,4,2,CY-12745,TEC-PH-10004042,508.76,4,0.2,38.15
7828,CA-2017-117114,31/10/2017,05/11/2017,4,2,CY-12745,OFF-EN-10001137,9.91,3,0.2,3.22
7829,CA-2015-137302,26/04/2015,01/05/2015,4,2,BW-11110,FUR-CH-10002017,63.93,3,0.2,6.39
7830,CA-2015-137302,26/04/2015,01/05/2015,4,2,BW-11110,OFF-AR-10000588,59.52,3,0,15.47
7831,CA-2015-137302,26/04/2015,01/05/2015,4,2,BW-11110,TEC-PH-10003174,311.97,3,0.2,38.99
7832,CA-2015-137302,26/04/2015,01/05/2015,4,2,BW-11110,OFF-BI-10001524,50.35,3,0.2,17.62
7833,CA-2016-112382,09/05/2016,13/05/2016,4,1,MB-18085,TEC-PH-10001552,19.13,2,0.2,1.91
7834,CA-2015-128958,24/01/2015,28/01/2015,4,3,CR-12820,OFF-AR-10004757,13.12,5,0.2,2.13
7835,CA-2015-106257,13/04/2015,17/04/2015,3,1,EB-14110,FUR-TA-10002530,241.56,2,0.2,-15.09
7836,CA-2015-106257,13/04/2015,17/04/2015,3,1,EB-14110,TEC-PH-10001494,479.92,2,0.2,41.99
7837,CA-2015-149083,25/09/2015,30/09/2015,4,2,SH-19975,FUR-CH-10004289,307.13,4,0.2,-11.51
7838,CA-2015-149083,25/09/2015,30/09/2015,4,2,SH-19975,OFF-LA-10002945,12.6,2,0,5.79
7839,CA-2015-149083,25/09/2015,30/09/2015,4,2,SH-19975,TEC-AC-10002567,159.98,2,0,57.59
7840,US-2014-137869,28/03/2014,02/04/2014,4,1,CV-12295,OFF-EN-10001509,6.12,3,0,2.87
7841,US-2014-137869,28/03/2014,02/04/2014,4,1,CV-12295,FUR-TA-10003954,1184.72,4,0,106.62
7842,CA-2016-116603,17/07/2016,22/07/2016,4,1,AT-10735,OFF-AP-10002892,45.96,2,0,13.78
7843,CA-2014-158470,19/04/2014,23/04/2014,3,1,AG-10390,OFF-BI-10003638,58.05,3,0,26.7
7844,CA-2014-158470,19/04/2014,23/04/2014,3,1,AG-10390,OFF-PA-10001569,71.28,11,0,34.21
7845,US-2017-123834,21/07/2017,25/07/2017,4,1,GM-14500,FUR-TA-10001676,124.4,4,0.3,-21.32
7846,CA-2015-125976,27/09/2015,02/10/2015,4,1,JK-15205,OFF-PA-10001125,154.9,5,0,69.7
7847,CA-2015-125976,27/09/2015,02/10/2015,4,1,JK-15205,TEC-PH-10002496,1871.88,12,0,561.56
7848,CA-2016-128706,27/02/2016,02/03/2016,4,1,DW-13540,FUR-FU-10004053,16.19,2,0.6,-6.88
7849,CA-2016-104311,02/05/2016,06/05/2016,4,1,AS-10090,OFF-ST-10000321,18.93,3,0.2,-3.78
7850,CA-2016-104311,02/05/2016,06/05/2016,4,1,AS-10090,OFF-ST-10002957,12.67,3,0.2,-3.16
7851,CA-2016-104311,02/05/2016,06/05/2016,4,1,AS-10090,OFF-LA-10000973,5.04,2,0.2,1.76
7852,CA-2014-169649,09/12/2014,15/12/2014,4,2,TS-21205,OFF-PA-10000143,8.44,2,0.2,2.95
7853,CA-2014-169649,09/12/2014,15/12/2014,4,2,TS-21205,OFF-AP-10003287,20.38,2,0.8,-53
7854,CA-2015-144890,25/12/2015,29/12/2015,4,3,SM-20320,OFF-PA-10001526,9.96,2,0,4.88
7855,CA-2017-135587,07/12/2017,12/12/2017,4,1,BH-11710,OFF-AP-10004540,320.64,4,0,89.77
7856,CA-2017-135587,07/12/2017,12/12/2017,4,1,BH-11710,TEC-AC-10001266,52,4,0,23.4
7857,CA-2014-103429,30/05/2014,01/06/2014,1,2,LW-16825,OFF-BI-10004233,25.58,2,0.2,8.95
7858,CA-2014-103429,30/05/2014,01/06/2014,1,2,LW-16825,TEC-PH-10003505,464,5,0,134.56
7859,CA-2014-103429,30/05/2014,01/06/2014,1,2,LW-16825,OFF-AP-10001005,235.95,3,0,77.86
7860,CA-2014-103429,30/05/2014,01/06/2014,1,2,LW-16825,OFF-PA-10001712,39.96,4,0,17.98
7861,CA-2017-152261,02/03/2017,06/03/2017,4,1,JA-15970,OFF-BI-10002353,18.52,4,0.7,-12.35
7862,CA-2015-142993,12/10/2015,17/10/2015,4,1,KA-16525,TEC-AC-10003038,17.9,2,0,3.4
7863,CA-2015-142993,12/10/2015,17/10/2015,4,1,KA-16525,OFF-ST-10000934,81.96,2,0,0
7864,CA-2015-143364,14/07/2015,19/07/2015,3,1,TG-21310,OFF-ST-10002743,272.73,3,0.2,-64.77
7865,CA-2015-143364,14/07/2015,19/07/2015,3,1,TG-21310,OFF-PA-10001846,18.49,4,0.2,6.7
7866,CA-2015-143364,14/07/2015,19/07/2015,3,1,TG-21310,FUR-CH-10004287,441.92,2,0.2,49.71
7867,CA-2015-143364,14/07/2015,19/07/2015,3,1,TG-21310,FUR-BO-10001608,127.76,6,0.7,-191.64
7868,CA-2014-100972,19/11/2014,24/11/2014,3,3,DB-13360,OFF-PA-10000357,166.44,3,0,79.89
7869,CA-2016-136994,27/05/2016,02/06/2016,4,1,LS-17245,OFF-PA-10000575,13.38,2,0,6.15
7870,US-2017-166233,03/07/2017,09/07/2017,4,1,MO-17950,TEC-AC-10002167,24,2,0.2,-2.7
7871,CA-2017-122112,25/09/2017,29/09/2017,4,2,CA-11965,OFF-EN-10004459,24.44,4,0.2,8.86
7872,CA-2016-101672,03/10/2016,07/10/2016,4,3,DB-12910,OFF-LA-10002271,6.16,2,0,2.95
7873,CA-2016-101672,03/10/2016,07/10/2016,4,3,DB-12910,FUR-CH-10004063,915.13,4,0.2,102.95
7874,CA-2016-101672,03/10/2016,07/10/2016,4,3,DB-12910,OFF-PA-10004610,8.56,2,0,3.85
7875,CA-2016-101672,03/10/2016,07/10/2016,4,3,DB-12910,OFF-PA-10001878,97.82,2,0,45.97
7876,CA-2017-168403,09/09/2017,15/09/2017,4,2,DK-12835,OFF-PA-10002036,31.1,6,0.2,11.27
7877,CA-2017-168403,09/09/2017,15/09/2017,4,2,DK-12835,OFF-AP-10003278,11.17,1,0.2,0.83
7878,CA-2015-148705,12/03/2015,18/03/2015,4,1,EB-14170,OFF-LA-10001641,5.04,2,0.2,1.76
7879,CA-2016-160241,29/11/2016,04/12/2016,3,3,DR-12940,FUR-FU-10003806,242.17,4,0.6,-302.72
7880,CA-2016-155747,14/06/2016,21/06/2016,4,2,JS-15685,FUR-TA-10003392,337.17,2,0.4,-118.01
7881,CA-2017-118017,03/12/2017,06/12/2017,3,1,LC-16870,OFF-AR-10003856,13.34,6,0.2,1
7882,CA-2017-118017,03/12/2017,06/12/2017,3,1,LC-16870,TEC-AC-10002006,76.75,6,0.2,10.55
7883,CA-2017-118017,03/12/2017,06/12/2017,3,1,LC-16870,TEC-AC-10002006,102.33,8,0.2,14.07
7884,CA-2017-118017,03/12/2017,06/12/2017,3,1,LC-16870,OFF-PA-10002246,10.32,2,0.2,3.74
7885,CA-2017-118017,03/12/2017,06/12/2017,3,1,LC-16870,OFF-SU-10004782,47.32,7,0.2,5.91
7886,CA-2017-118017,03/12/2017,06/12/2017,3,1,LC-16870,FUR-FU-10004351,23.37,3,0.2,7.01
7887,CA-2017-118017,03/12/2017,06/12/2017,3,1,LC-16870,FUR-FU-10004270,16.72,5,0.2,3.34
7888,CA-2017-118017,03/12/2017,06/12/2017,3,1,LC-16870,FUR-FU-10004053,16.19,1,0.2,4.65
7889,CA-2016-113117,16/08/2016,22/08/2016,4,1,JP-15520,OFF-PA-10000019,32.4,5,0,15.55
7890,CA-2016-148684,25/12/2016,29/12/2016,4,1,TS-21655,OFF-AR-10003811,19.89,9,0,5.37
7891,CA-2016-148684,25/12/2016,29/12/2016,4,1,TS-21655,TEC-AC-10001838,399.98,2,0,171.99
7892,CA-2016-148684,25/12/2016,29/12/2016,4,1,TS-21655,FUR-FU-10003553,343.85,5,0,137.54
7893,CA-2016-148684,25/12/2016,29/12/2016,4,1,TS-21655,OFF-PA-10003302,106.32,3,0,49.97
7894,CA-2017-125367,23/07/2017,30/07/2017,4,3,NM-18445,OFF-BI-10002412,13.92,3,0.2,4.35
7895,CA-2017-124744,21/06/2017,25/06/2017,4,3,EH-14125,OFF-BI-10002852,82.4,5,0,40.37
7896,CA-2017-124744,21/06/2017,25/06/2017,4,3,EH-14125,OFF-BI-10000145,6.24,2,0,3.05
7897,CA-2017-124744,21/06/2017,25/06/2017,4,3,EH-14125,OFF-PA-10001970,447.84,8,0,219.44
7898,CA-2017-128363,13/08/2017,18/08/2017,4,1,DC-12850,OFF-AP-10001563,272.04,7,0.2,30.6
7899,CA-2017-128363,13/08/2017,18/08/2017,4,1,DC-12850,OFF-BI-10001359,1614.58,6,0.7,-1237.84
7900,CA-2017-128363,13/08/2017,18/08/2017,4,1,DC-12850,OFF-FA-10003495,24.32,5,0.2,9.12
7901,CA-2017-128363,13/08/2017,18/08/2017,4,1,DC-12850,TEC-AC-10003709,1.58,2,0.2,0.47
7902,CA-2017-128363,13/08/2017,18/08/2017,4,1,DC-12850,FUR-FU-10003268,31.98,1,0.2,0
7903,CA-2017-128363,13/08/2017,18/08/2017,4,1,DC-12850,OFF-EN-10003845,14.76,5,0.2,4.79
7904,CA-2017-128363,13/08/2017,18/08/2017,4,1,DC-12850,FUR-CH-10002073,423.64,2,0.2,47.66
7905,CA-2015-126669,07/11/2015,13/11/2015,4,1,DO-13645,OFF-PA-10001357,76.64,2,0.2,26.82
7906,US-2015-118766,15/10/2015,22/10/2015,4,3,LS-16975,OFF-EN-10001415,4.46,1,0.2,1.67
7907,US-2015-118766,15/10/2015,22/10/2015,4,3,LS-16975,OFF-BI-10002813,3.96,10,0.8,-6.93
7908,CA-2016-112585,30/07/2016,02/08/2016,1,2,RW-19630,OFF-AP-10003849,715.64,2,0,178.91
7909,CA-2016-149762,03/12/2016,07/12/2016,4,1,RD-19720,FUR-TA-10004147,268.7,3,0.2,6.71
7910,CA-2016-149762,03/12/2016,07/12/2016,4,1,RD-19720,OFF-AR-10001662,21.92,8,0,5.91
7911,CA-2016-149762,03/12/2016,07/12/2016,4,1,RD-19720,OFF-ST-10001558,48.72,3,0,7.3
7912,CA-2016-149762,03/12/2016,07/12/2016,4,1,RD-19720,FUR-BO-10001337,205.66,2,0.15,-12.09
7913,CA-2016-167605,28/04/2016,30/04/2016,3,1,RB-19570,FUR-FU-10001602,30.34,2,0.6,-31.86
7914,US-2017-105697,25/08/2017,27/08/2017,1,1,JE-15715,OFF-ST-10003996,25.69,2,0.2,1.92
7915,CA-2017-165323,17/06/2017,21/06/2017,4,3,SR-20740,TEC-MA-10003673,3404.5,5,0,1668.2
7916,CA-2017-165323,17/06/2017,21/06/2017,4,3,SR-20740,TEC-AC-10004992,101.34,3,0,8.1
7917,CA-2015-110891,20/11/2015,24/11/2015,4,3,PO-19195,FUR-CH-10002880,344.37,4,0.3,-93.47
7918,CA-2017-100783,04/09/2017,08/09/2017,3,3,JK-16120,OFF-AR-10000380,30.38,1,0.2,3.79
7919,CA-2015-152513,04/07/2015,08/07/2015,3,3,JP-16135,OFF-BI-10002706,22.84,2,0.2,7.42
